#{"t_start": 1605569294.3507605, "env_id": "ChromeDino-v0"}
r,l,t
23.6,247,6147.554783
38.2,393,6204.346759
11.7,128,6222.151351
7.3,84,6232.110202
25.0,261,6267.556357
2.8,39,6274.585568
4.2,53,6280.796572
6.4,75,6292.077006
6.7,78,6301.475858
3.9,50,6310.083362
21.1,222,6338.154974
2.3,34,6344.529234
7.4,85,6354.226066
16.0,171,6379.02765
69.7,708,6473.069095
49.4,505,6539.409619
15.8,169,6560.276697
1.5,26,6565.711212
37.3,384,6617.974915
11.7,128,6636.039791
24.5,256,6671.101501
11.7,128,6689.02738
11.7,128,6706.784351
10.8,119,6720.665584
38.2,393,6775.747722
2.9,40,6780.68718
7.4,85,6790.335935
12.0,131,6811.018702
2.7,38,6815.985711
4.0,51,6821.935814
15.6,167,6845.239757
11.7,128,6861.24414
7.9,90,6870.694297
2.7,38,6877.598918
21.2,223,6903.114868
27.8,289,6941.563939
24.5,256,6971.811584
24.5,256,6999.856217
11.7,128,7014.15472
11.7,128,7026.855082
11.7,128,7041.19034
11.7,128,7055.948497
11.7,128,7070.067626
11.7,128,7084.191742
6.2,73,7090.904242
4.4,55,7098.937443
11.7,128,7114.816687
11.7,128,7131.067419
11.7,128,7146.091601
11.7,128,7160.059305
9.3,104,7169.440124
1.3,24,7174.446136
11.7,128,7188.452781
24.5,256,7216.90539
11.7,128,7232.059557
24.5,256,7260.526658
10.4,115,7270.484839
13.0,141,7288.320863
11.7,128,7302.190135
7.5,86,7309.514986
15.5,166,7326.638784
12.1,132,7343.321198
11.7,128,7357.407095
11.7,128,7372.127047
11.7,128,7386.921763
17.3,184,7408.270534
6.1,72,7418.473608
11.7,128,7434.836674
45.1,462,7491.763994
3.9,50,7499.747988
3.8,49,7505.610846
18.7,198,7530.894166
1.8,29,7537.057143
4.7,58,7544.112488
3.9,50,7552.611636
22.9,240,7583.895815
0.5,16,7588.722718
3.8,49,7594.86295
12.6,137,7614.525358
2.6,37,7619.452197
2.2,33,7626.265666
11.7,128,7645.182849
6.8,79,7655.708011
33.7,348,7707.870127
3.7,48,7713.87919
9.2,103,7729.577016
17.9,190,7758.139436
37.3,384,7813.382251
23.7,248,7847.080357
12.5,136,7869.074922
44.1,452,7928.529561
4.3,54,7934.684361
12.3,134,7954.486797
11.7,128,7970.807362
24.5,256,8004.658142
18.2,193,8028.790789
5.2,63,8038.691572
7.5,86,8048.25134
3.1,42,8055.338615
11.7,128,8071.807376
11.7,128,8088.208313
4.8,59,8094.464079
5.8,69,8103.995261
24.5,256,8137.996802
4.9,60,8145.061522
4.3,54,8151.115874
38.7,398,8205.307803
37.3,384,8255.279138
11.1,122,8268.696315
10.3,114,8283.454993
0.9,20,8288.44118
11.7,128,8304.287247
11.5,126,8316.845285
8.6,97,8329.182015
2.2,33,8335.041887
11.7,128,8350.105055
11.7,128,8364.830429
11.7,128,8379.669466
11.7,128,8394.567349
11.7,128,8409.022892
11.6,127,8419.715034
24.6,257,8450.800743
24.5,256,8481.492346
11.7,128,8496.946012
5.3,64,8503.787282
30.9,320,8543.02605
11.7,128,8556.697863
8.1,92,8564.444325
2.5,36,8570.065075
7.5,86,8576.823497
3.1,42,8582.868379
11.7,128,8596.251251
11.7,128,8609.467908
11.7,128,8623.903186
24.5,256,8653.470745
11.7,128,8669.528823
4.5,56,8675.623263
17.4,185,8697.250355
26.0,271,8734.008118
11.7,128,8749.505693
9.0,101,8759.603218
1.6,27,8765.055368
11.7,128,8780.70653
11.7,128,8794.974101
9.1,102,8803.581124
1.5,26,8808.654673
24.5,256,8837.024529
24.5,256,8867.240096
37.3,384,8912.356484
11.7,128,8928.377318
11.7,128,8943.599524
10.1,112,8954.728725
64.5,656,9039.477944
11.7,128,9056.227821
11.7,128,9073.07735
37.3,384,9124.600508
6.8,79,9133.112565
16.6,177,9158.282925
11.7,128,9175.979184
29.9,310,9218.043106
10.9,120,9235.594543
32.7,338,9285.573437
62.9,640,9375.658817
24.5,256,9410.97619
11.7,128,9428.097424
11.7,128,9445.471443
11.7,128,9462.26461
11.7,128,9479.917333
11.7,128,9497.552122
16.8,179,9521.42328
28.2,293,9560.116143
21.8,229,9593.30975
22.9,240,9627.734169
7.2,83,9640.324568
5.5,66,9648.465011
4.0,51,9654.395992
24.9,260,9690.701669
18.4,195,9719.222507
5.7,68,9729.992105
11.7,128,9747.063951
50.1,512,9817.079984
8.0,91,9827.414048
2.6,37,9834.256953
11.7,128,9850.967476
24.5,256,9885.773149
11.7,128,9902.386133
11.7,128,9919.159712
