#{"t_start": 1605599463.7418497, "env_id": "ChromeDino-v0"}
r,l,t
9.6,107,10699.918594
1.9,30,10704.85039
8.9,100,10716.734694
11.2,123,10726.155925
2.3,34,10731.17308
7.5,86,10738.394664
1.7,28,10743.432691
18.9,200,10761.335988
3.0,41,10767.377562
8.7,98,10774.495863
1.9,30,10780.057148
7.4,85,10786.25283
3.2,43,10791.977091
9.5,106,10800.230019
1.1,22,10805.065926
7.1,82,10810.746941
3.5,46,10817.519845
32.3,334,10850.105418
28.8,299,10879.200639
12.4,135,10897.144162
47.4,485,10944.480305
1.6,27,10949.686254
11.7,128,10962.243823
11.7,128,10975.472941
7.7,88,10981.546948
2.9,40,10987.504932
11.7,128,11000.387678
33.4,345,11030.852655
2.8,39,11036.559807
24.5,256,11061.450295
11.7,128,11073.720516
11.7,128,11086.971749
8.4,95,11094.083035
2.2,33,11099.775467
11.7,128,11111.970353
24.5,256,11137.44446
9.5,106,11144.956401
1.3,24,11149.793606
9.3,104,11158.22409
1.1,22,11163.27298
24.5,256,11189.632588
11.7,128,11203.528414
11.7,128,11216.291859
11.7,128,11229.299059
34.9,360,11261.500284
1.3,24,11266.514117
11.0,121,11275.913227
9.4,105,11289.090548
1.9,30,11294.747771
24.5,256,11321.532944
11.7,128,11333.01703
11.7,128,11345.192696
6.8,79,11350.008572
3.8,49,11356.943795
24.5,256,11382.525517
11.5,126,11392.14434
24.7,258,11422.539195
7.9,90,11428.672548
2.7,38,11434.385379
24.0,251,11459.243642
33.3,344,11498.184896
3.4,45,11505.035508
24.5,256,11532.062171
8.6,97,11540.675416
2.0,31,11546.096986
19.1,202,11563.782294
3.4,45,11568.629515
3.3,44,11574.904234
21.0,221,11599.424873
9.8,109,11607.730829
1.4,25,11612.68969
23.9,250,11641.039548
24.5,256,11666.323385
11.7,128,11678.946979
10.2,113,11687.050529
5.7,68,11695.234851
6.4,75,11704.674674
24.5,256,11728.488189
75.7,768,11805.111553
11.7,128,11818.579056
11.7,128,11832.010765
11.7,128,11845.376547
11.7,128,11857.722829
11.7,128,11870.579783
24.5,256,11894.156188
24.5,256,11919.156721
11.1,122,11927.479499
4.4,55,11933.653656
19.6,207,11954.11952
6.8,79,11958.935777
3.8,49,11965.106108
11.7,128,11977.347024
11.7,128,11990.302163
11.7,128,12002.627267
11.7,128,12015.049731
24.5,256,12041.343405
24.5,256,12066.673736
11.7,128,12079.130874
7.8,89,12085.005653
2.8,39,12091.346957
62.9,640,12152.159019
37.3,384,12188.230821
11.7,128,12199.188711
24.5,256,12222.321276
19.6,207,12238.902644
3.8,49,12245.544575
6.3,74,12250.380802
4.3,54,12257.365776
11.7,128,12269.298219
11.7,128,12281.632108
24.5,256,12305.696537
6.8,79,12310.520712
3.8,49,12317.119156
11.7,128,12329.504467
9.9,110,12337.175956
7.4,85,12346.046717
5.0,61,12354.242082
11.7,128,12366.318663
45.2,463,12408.782017
3.8,49,12415.649166
11.7,128,12427.589143
24.5,256,12451.222963
11.7,128,12464.321603
24.5,256,12490.411668
8.8,99,12497.389082
1.8,29,12503.307728
11.7,128,12516.359173
9.8,109,12524.659508
2.9,40,12530.750533
22.4,235,12555.602427
11.7,128,12567.78069
9.6,107,12575.910645
1.0,21,12580.844719
31.5,326,12612.166409
4.7,58,12620.932537
11.7,128,12634.998341
47.7,488,12684.720663
1.3,24,12689.785257
10.2,113,12698.999164
3.3,44,12705.24672
8.8,99,12716.489301
24.5,256,12742.774803
37.3,384,12780.973085
18.5,196,12798.610109
4.9,60,12806.352338
6.9,80,12811.185807
3.7,48,12818.165774
60.9,620,12876.478403
1.1,22,12881.317099
11.5,126,12893.883825
10.4,115,12901.756155
25.8,269,12933.724173
37.1,382,12969.703631
4.5,56,12976.202113
19.1,202,12998.835299
24.5,256,13023.756873
11.7,128,13036.047968
24.5,256,13061.269068
11.7,128,13073.987974
11.7,128,13086.417123
5.8,69,13091.318034
4.8,59,13099.309891
24.5,256,13124.102013
47.6,487,13168.296147
1.4,25,13173.453333
50.1,512,13225.072643
22.3,234,13246.861445
1.1,22,13252.025844
10.0,111,13260.854103
5.0,61,13268.41276
45.7,468,13313.729273
18.8,199,13331.378288
17.4,185,13351.423922
34.1,352,13382.758428
2.1,32,13388.281446
11.0,121,13397.364933
12.4,135,13413.654121
19.6,207,13431.226598
3.8,49,13437.95506
24.5,256,13461.75727
11.7,128,13473.525561
62.9,640,13534.077181
11.7,128,13546.078317
24.5,256,13571.09068
11.7,128,13583.484385
37.0,381,13616.956469
24.1,252,13642.052061
11.7,128,13655.635529
35.1,362,13694.518834
1.8,29,13699.753407
24.5,256,13726.499375
11.7,128,13739.369952
24.5,256,13766.87708
36.1,372,13802.483939
12.9,140,13819.349865
62.9,640,13882.770784
24.5,256,13910.766662
11.7,128,13923.673594
32.1,332,13954.277151
16.4,175,13972.270052
3.5,46,13978.215194
58.0,591,14040.17468
3.9,50,14046.428161
6.6,77,14052.668502
1.9,30,14057.611527
9.6,107,14069.256417
23.4,245,14090.883197
19.9,210,14113.294945
25.4,265,14139.97416
41.9,430,14182.962112
11.9,130,14199.376403
48.1,492,14244.945267
2.1,32,14250.007514
20.2,213,14268.478614
2.0,31,14274.000437
37.1,382,14310.358825
6.7,78,14319.521791
4.1,52,14326.497839
11.7,128,14339.302873
33.7,348,14371.733389
2.5,36,14377.693315
33.4,345,14407.355434
2.8,39,14413.670772
57.9,590,14465.447616
12.6,137,14477.266594
3.0,41,14483.477303
37.3,384,14520.664802
75.7,768,14590.005938
33.0,341,14616.955476
3.2,43,14623.018476
34.8,359,14653.21682
1.5,26,14658.017453
24.4,255,14680.854416
37.3,384,14714.349675
11.7,128,14725.728541
20.0,211,14743.148668
29.0,301,14773.040633
