#{"t_start": 1605828617.4690127, "env_id": "ChromeDinoHandrafted_accl-v0"}
r,l,t
5.7,79,4064.164975
10.19,125,4079.992832
-8.7,33,4084.352934
6.63,88,4095.196421
13.24,157,4115.353947
2.68,48,4121.573002
7.19,94,4133.08774
6.41,86,4143.67362
7.48,97,4156.06135
11.03,133,4172.671742
1.76,141,4190.063892
9.89,122,4205.977845
6.52,87,4217.774076
1.66,37,4222.281218
5.95,82,4232.688581
6.37,86,4244.106791
6.05,83,4255.051353
2.73,48,4260.931259
2.69,48,4267.128038
7.94,102,4280.254958
-2.46,98,4292.7973
7.64,99,4305.396776
5.06,72,4314.250391
16.13,186,4337.23001
9.62,119,4352.279068
7.77,100,4364.225074
9.35,117,4379.35433
10.53,128,4395.860712
6.66,88,4406.520697
-8.61,34,4410.905581
7.02,92,4422.327394
7.78,100,4435.052575
3.58,57,4442.112636
-8.25,38,4447.098215
2.46,148,4465.900194
10.64,130,4482.40536
9.32,116,4496.683543
2.6,150,4516.379047
6.99,92,4527.821351
7.18,94,4539.715012
-5.26,69,4548.370341
9.61,119,4563.912806
5.68,79,4574.20672
3.98,61,4581.929778
13.93,164,4603.386596
9.62,119,4618.750387
15.37,179,4641.226701
1.79,38,4645.740459
10.07,124,4662.24979
-3.5,87,4673.783459
8.32,106,4687.375556
12.83,153,4707.607698
8.29,106,4721.750227
7.25,95,4733.914395
12.93,155,4754.309247
6.64,89,4765.81938
9.36,117,4780.503373
5.84,80,4790.600469
5.77,80,4800.935536
10.27,126,4817.254377
6.99,92,4828.979617
6.7,89,4840.396494
15.9,184,4864.425879
7.39,97,4877.486544
-7.85,42,4882.761661
8.0,103,4896.040366
11.02,134,4913.460484
5.96,82,4924.320748
1.72,141,4941.734608
7.07,93,4954.072588
2.17,42,4959.418501
6.11,83,4969.979741
6.17,84,4980.31674
7.32,96,4993.039566
7.81,101,5006.216658
7.58,99,5019.130358
9.9,123,5034.990581
2.68,48,5041.115035
19.04,217,5069.266158
12.1,145,5088.224716
8.75,111,5103.208645
8.34,107,5117.061853
6.8,91,5129.341135
14.53,171,5152.255502
-3.47,87,5163.510721
3.68,58,5170.484095
6.28,85,5181.525274
-7.97,41,5186.886684
5.6,78,5197.195794
13.23,157,5217.337308
8.72,110,5231.879835
6.17,84,5243.077781
10.33,127,5259.423012
6.09,83,5270.147625
5.7,79,5280.256737
7.84,101,5292.983815
11.66,141,5311.621873
1.17,135,5328.595735
-7.77,43,5334.003152
7.72,100,5347.013534
7.41,97,5359.698932
6.76,90,5371.091802
12.68,151,5390.830891
6.8,90,5402.566384
10.28,126,5418.548049
-7.97,41,5423.871835
8.21,105,5437.214109
5.92,81,5447.552262
-8.61,34,5451.911595
8.17,104,5464.912985
8.33,106,5478.909307
7.43,97,5491.302574
11.48,138,5508.798012
8.59,109,5523.312935
9.67,120,5538.839157
1.44,35,5543.395881
-5.27,69,5551.958741
8.96,112,5566.375244
6.81,90,5577.895594
1.57,36,5582.460729
-3.87,83,5592.928036
2.16,42,5597.519242
7.35,95,5609.469947
3.32,54,5616.163592
7.46,97,5627.758768
10.24,125,5643.310189
6.65,88,5654.250821
-7.82,42,5659.612082
6.84,90,5670.474458
12.52,148,5688.557735
8.1,103,5701.123501
9.04,113,5715.668786
4.93,71,5724.651894
6.54,87,5735.205018
6.52,87,5746.705513
8.84,111,5760.546843
9.17,114,5774.765882
4.75,69,5783.48968
4.96,71,5792.295988
6.23,84,5802.728225
2.34,44,5808.15516
6.93,91,5819.198974
8.25,105,5832.490601
-4.12,80,5842.549267
10.29,126,5858.251748
9.28,115,5872.592524
14.46,169,5893.990518
9.13,114,5907.944491
9.09,114,5922.601128
-5.99,61,5930.560231
6.33,85,5941.355289
9.25,115,5955.601604
1.57,36,5960.159153
0.15,124,5976.043227
9.84,121,5991.330193
23.35,259,6023.219168
22.39,250,6054.002568
8.59,108,6067.813442
10.04,123,6083.04812
9.87,122,6098.32129
6.83,90,6109.554535
19.59,221,6136.874336
2.16,42,6142.412233
8.13,103,6155.066964
5.65,78,6164.8667
4.48,169,6186.289156
7.69,99,6198.663837
8.18,104,6211.679939
9.52,118,6226.428448
5.8,80,6236.643191
2.29,146,6254.83805
6.21,84,6265.146974
11.74,142,6283.246227
6.06,83,6293.860568
9.51,118,6309.149418
6.39,86,6320.123065
6.0,82,6330.372572
7.72,100,6343.992711
6.31,85,6354.870306
6.07,83,6365.689705
9.01,113,6380.367892
5.61,78,6390.508157
8.26,209,6417.792015
5.16,73,6426.81152
9.42,117,6442.042611
15.03,176,6464.629002
6.38,86,6475.817118
9.38,117,6491.304694
7.85,101,6503.769105
8.31,106,6517.354728
7.92,102,6531.1789
7.07,93,6542.891649
9.87,122,6558.685644
7.61,99,6571.939152
6.24,85,6583.483483
9.76,121,6599.004653
8.32,106,6612.598084
1.13,135,6630.408928
11.18,136,6647.765728
8.61,109,6661.723487
1.59,36,6666.20925
11.14,135,6682.969701
1.5,138,6700.434079
3.66,58,6707.469002
3.11,52,6714.539863
6.2,84,6725.049127
-7.64,44,6730.62402
2.9,50,6736.851963
16.98,195,6761.976738
2.99,51,6768.916393
2.91,50,6775.729039
8.34,106,6789.013401
4.48,66,6797.288041
6.71,89,6808.693925
9.23,116,6823.539939
7.43,97,6835.522846
6.17,84,6846.1192
5.91,81,6856.834018
7.88,101,6869.422588
6.19,84,6879.927059
8.07,103,6892.751089
-6.27,58,6900.046285
7.95,102,6912.474832
16.74,192,6936.548346
11.48,139,6954.502729
6.26,85,6965.378015
13.51,159,6985.10009
-6.9,52,6991.984132
9.32,116,7006.779831
7.2,94,7018.595189
10.39,127,7034.759488
6.23,84,7045.81658
7.51,97,7057.790055
6.7,89,7068.763472
6.47,87,7079.417408
7.06,93,7091.118688
8.99,113,7105.523646
4.48,169,7127.100265
1.4,137,7144.094278
6.97,92,7155.996264
9.62,119,7171.218122
5.73,79,7181.596242
19.16,218,7208.609067
0.99,133,7226.30288
6.48,87,7237.474273
8.51,108,7251.098325
2.41,148,7270.048519
