#{"t_start": 1605764666.3286598, "env_id": "ChromeDino-v0"}
r,l,t
26.18,404,5907.055504
1.58,141,5912.942744
12.52,256,5922.019625
12.14,147,5927.033633
12.66,152,5932.110475
24.29,273,5941.489767
6.82,196,5948.898406
12.72,256,5957.65378
12.63,256,5966.582863
2.59,151,5971.552706
10.25,233,5980.17585
11.96,145,5985.178321
23.74,271,5995.26221
41.77,457,6010.777471
2.37,151,6017.268184
5.23,180,6023.208516
34.15,379,6036.984379
7.81,209,6045.118828
1.91,145,6050.083659
5.9,185,6055.8303
12.38,150,6060.917696
12.63,152,6065.957726
1.25,136,6071.468257
35.91,398,6085.743843
15.02,180,6092.072829
10.25,130,6097.051725
15.27,182,6103.300729
10.85,134,6109.118766
12.25,256,6118.603485
2.02,146,6123.569111
20.12,230,6130.63475
1.29,136,6136.138791
12.64,256,6144.984944
2.36,149,6149.954334
12.54,151,6154.985458
15.67,186,6161.241554
11.75,144,6166.284038
16.11,190,6173.815472
16.1,190,6180.186607
1.54,142,6186.412807
11.88,145,6191.455743
20.94,239,6200.027809
11.48,141,6205.043451
35.91,499,6222.609301
24.31,275,6232.280432
11.91,145,6237.374181
14.87,178,6243.704471
0.84,135,6248.71705
31.24,347,6261.480403
7.07,200,6269.272732
11.69,143,6274.273133
17.82,208,6281.129375
3.33,161,6287.844884
11.95,146,6292.953876
11.31,140,6298.067484
9.83,226,6306.10187
12.02,146,6311.131706
2.61,151,6316.100072
12.56,151,6321.132838
27.57,307,6331.330193
25.48,287,6342.371547
12.73,152,6347.4887
16.03,188,6353.676491
2.81,154,6360.07239
19.71,225,6367.06425
12.01,146,6372.090986
11.55,141,6378.056965
19.12,219,6384.853597
4.05,165,6391.216602
3.51,159,6396.164392
13.35,158,6401.202052
6.77,195,6408.580909
16.05,187,6414.538085
16.3,189,6420.482363
1.25,136,6426.065041
12.94,154,6431.036207
2.27,148,6436.019581
22.07,253,6445.372784
0.62,133,6450.340188
10.91,136,6455.409955
13.28,163,6461.560057
3.34,165,6468.992428
11.89,145,6473.987238
12.08,147,6479.015421
11.75,144,6484.022773
7.21,204,6492.186032
18.08,209,6498.684306
4.63,175,6505.875472
22.47,256,6515.057926
11.78,144,6520.093531
15.03,180,6526.345065
15.94,188,6533.609915
10.92,137,6538.688203
10.87,136,6543.705127
15.33,183,6550.036714
3.99,168,6555.839027
1.53,144,6562.444991
5.25,180,6568.370144
19.62,332,6580.88853
11.47,142,6586.055144
10.22,130,6591.097142
10.48,132,6596.078885
15.04,179,6602.206114
5.75,185,6609.401095
19.37,222,6616.265335
11.74,144,6621.345723
11.11,138,6626.337541
1.21,136,6631.95556
21.63,250,6640.253859
0.7,134,6646.399164
-0.06,128,6651.504143
0.06,128,6656.621899
0.15,128,6661.687906
-0.12,128,6667.151527
-0.08,128,6672.33944
-0.12,128,6677.570208
-0.02,128,6682.644136
-0.08,128,6687.765558
0.25,130,6692.742963
11.28,140,6697.868884
9.85,127,6702.961438
14.01,171,6709.330068
16.15,190,6715.727913
1.25,138,6721.668114
22.19,253,6729.636742
0.47,131,6735.544401
2.01,146,6740.548353
12.55,151,6745.58299
11.56,142,6750.583572
16.06,189,6756.879163
25.32,388,6770.377142
24.49,277,6781.386895
21.27,241,6788.668423
10.5,130,6794.355238
13.13,156,6799.353164
12.76,153,6804.479684
7.55,203,6812.158826
12.74,256,6821.006055
20.09,231,6828.344812
2.62,153,6834.795529
12.7,256,6843.605485
12.11,147,6848.624416
17.46,202,6854.97869
12.55,151,6860.028327
30.28,335,6872.118543
15.16,179,6878.041237
1.29,138,6883.848181
11.84,145,6888.903458
0.21,130,6893.880239
13.77,166,6899.647593
37.65,419,6914.919256
3.47,164,6922.057739
15.33,183,6928.561617
11.94,146,6933.774467
5.62,183,6940.824493
12.2,148,6945.835675
19.85,228,6952.917217
30.03,334,6965.028625
5.84,186,6972.179609
16.87,197,6978.53625
15.87,187,6985.881766
12.16,147,6990.927084
20.82,237,6999.578011
11.62,143,7004.602932
18.33,213,7011.40047
3.11,156,7017.600471
20.15,231,7024.860517
