#{"t_start": 1605687235.483683, "env_id": "ChromeDinoHandrafted_accl-v0"}
r,l,t
29.19,319,10895.31715
21.29,238,10926.196476
20.1,226,10955.636913
16.02,184,10979.883041
-8.71,33,10984.333636
14.87,173,11007.057789
2.36,44,11012.562267
23.42,262,11047.547902
8.45,107,11061.663142
6.26,84,11072.903315
5.08,72,11082.426801
28.58,315,11124.605312
13.82,163,11146.748025
10.3,128,11165.249325
5.18,74,11175.640851
5.97,81,11186.466773
13.46,159,11208.227118
14.16,167,11231.523665
-6.32,58,11239.547972
9.12,217,11268.882189
11.78,142,11287.65452
11.05,134,11305.114308
7.04,93,11317.860439
17.1,196,11344.092949
6.91,92,11356.861133
-8.82,32,11361.320967
2.6,47,11367.844762
1.94,40,11373.538017
6.53,88,11385.496856
-8.34,37,11390.645512
8.38,107,11405.254286
13.96,165,11428.378814
-1.43,109,11444.039685
12.11,145,11463.690011
7.12,94,11477.249043
3.53,57,11485.468942
3.15,53,11493.168783
22.78,257,11529.760271
32.66,360,11581.064048
9.09,114,11597.228776
9.55,119,11613.875864
8.34,107,11629.251584
5.13,73,11639.679116
13.2,157,11661.640345
16.51,191,11689.637142
0.88,133,11707.814959
15.18,176,11731.706032
6.6,88,11743.205999
5.04,72,11753.159057
15.06,176,11777.048443
3.28,156,11798.271741
32.34,353,11845.269469
19.83,224,11875.044161
8.83,111,11889.881342
4.52,67,11899.359725
9.16,114,11914.381661
17.85,204,11942.041632
5.57,77,11952.332906
17.81,204,11980.266413
16.16,186,12005.420387
13.0,154,12026.38614
14.77,172,12049.498629
6.86,90,12061.535697
10.93,235,12092.544455
-2.87,93,12104.85451
-6.59,55,12112.13563
7.17,94,12124.780773
-8.23,38,12129.844003
3.69,161,12151.729218
5.82,182,12175.634001
29.59,326,12219.718863
7.04,196,12246.979863
1.14,135,12265.327093
0.42,127,12282.58611
14.29,167,12305.893522
8.53,108,12320.611408
12.81,152,12341.117101
7.14,93,12353.785955
15.32,178,12377.60436
7.46,97,12391.186224
-8.07,40,12396.604944
5.51,77,12406.951808
15.51,181,12431.835704
7.24,95,12445.43402
6.64,192,12472.044398
1.14,136,12491.139506
2.39,148,12512.006497
5.93,81,12523.210714
15.24,177,12547.214417
7.1,93,12559.437923
8.82,111,12574.969035
15.73,182,12599.437385
6.55,190,12626.025606
12.79,152,12646.623518
16.01,184,12671.974903
20.5,231,12703.425572
22.78,254,12737.835424
12.06,143,12756.169478
-7.65,44,12761.683796
9.97,122,12777.711039
5.27,74,12787.41187
16.04,184,12811.999577
-8.51,35,12816.498872
-7.24,48,12823.014662
-7.42,46,12828.508925
8.79,110,12843.201113
16.62,190,12868.23909
13.46,260,12902.692777
18.61,211,12930.333063
6.18,83,12940.89269
9.39,116,12956.281115
31.44,344,13002.615922
5.85,183,13027.107895
9.22,115,13042.958599
6.16,83,13053.60299
20.99,236,13083.741011
8.77,110,13097.864842
1.23,135,13115.15669
35.92,389,13166.721627
8.41,106,13180.131348
29.63,324,13222.691614
13.23,259,13257.250798
8.87,111,13271.834072
19.23,217,13299.547363
7.16,93,13311.555959
-2.18,100,13324.639256
5.33,75,13334.658229
1.33,136,13352.780581
31.36,447,13412.582202
15.07,174,13435.566426
8.85,111,13450.043323
41.23,445,13507.610048
39.26,424,13562.93942
0.27,125,13578.745075
-4.18,80,13589.107846
8.57,108,13603.250026
15.46,178,13626.963602
2.93,152,13646.821074
9.9,121,13662.297639
19.17,216,13690.185402
4.86,172,13712.600999
5.58,77,13722.840844
-8.03,40,13727.924868
3.14,52,13734.428912
17.4,198,13760.381453
18.72,211,13788.582325
8.93,111,13803.107793
5.1,72,13812.648541
6.79,89,13824.664584
1.51,137,13843.363806
-3.71,84,13854.826775
5.71,78,13865.233828
4.87,172,13888.386836
2.39,147,13907.911585
-8.22,38,13913.064997
8.78,109,13927.302403
3.01,153,13948.629969
9.48,117,13965.414278
12.33,146,13986.093568
-4.42,77,13996.744728
9.66,119,14013.413638
5.09,72,14023.657394
9.9,121,14040.428041
4.88,70,14050.184702
1.27,33,14054.90681
7.91,101,14068.166324
12.72,150,14088.007905
15.75,181,14113.145713
14.93,173,14135.774757
8.06,102,14149.098581
6.78,89,14160.337761
2.96,50,14166.619037
8.95,111,14180.133399
1.99,142,14198.129179
24.34,269,14233.628915
0.14,123,14249.69272
-8.7,33,14254.150605
36.51,394,14306.333182
-8.52,35,14311.809069
14.29,165,14335.799836
8.75,211,14366.076052
5.77,79,14377.527373
6.21,83,14388.592553
3.65,159,14409.18514
24.06,266,14443.717362
-8.81,32,14448.45258
16.41,187,14472.147569
7.47,96,14484.541084
5.19,73,14493.441208
18.68,211,14519.796656
2.51,147,14538.429977
-3.62,85,14548.808241
15.25,176,14571.86759
25.53,281,14608.709594
26.18,288,14646.823049
-0.96,112,14663.091424
-11.8,2,14686.463118
-9.92,21,14691.948886
-10.31,17,14696.8051
-10.31,17,14707.869831
-10.8,12,14712.594192
-11.21,8,14724.611813
-6.07,60,14733.055641
-9.61,24,14738.181412
-0.53,117,14754.643127
16.41,290,14792.685812
-8.91,31,14800.654085
-9.3,27,14805.146052
0.12,123,14823.036301
-6.66,54,14832.65228
-9.6,24,14837.221609
1.45,35,14844.429805
-6.96,51,14851.162234
6.41,189,14876.463839
9.95,122,14892.439188
7.34,95,14904.722457
8.03,102,14917.850017
-9.12,29,14923.231153
